"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"5025","Petr Hermoch Jr","212","0","Central-Eastern Europe","CZ","2028","12","1","4","0","0","13","3","2","24","0","7","526580"
"5026","Adam Sobanski","212","0","Canada","CA","886","12","1","13","0","0","42","6","8","142","0","10","87681"
"5027","Guido Isaia","212","0","Hispanoamérica","AR","2559","12","1","6","0","0","59","3","3","60","0","10","556078"
"5028","Damien Skinner","212","0","Australia/NZ","AU","2710","8","0","3","0","0","5","2","2","37","0","13","437449"
"5029","Gianni Pirone","212","0","UK and I","GB","2406","11","0","5","0","0","33","2","3","85","0","17","555223"
"5030","Carlos Villegas","211","0","Iberia","ES","6663","4","6","7","13","2","27","1","1","63","1","5","220487"
"5031","Andrea Vaccaro","211","0","California Club","US","1317","10","3","17","0","0","106","6","6","210","0","10","563498"
"5032","Rohan Gresham","211","0","Australia/NZ","AU","1378","6","7","11","64","3","19","6","4","150","1","5","588542"
"5033","Maximilian Sulfrian","211","0","DE-AT-CH","DE","1511","10","3","10","6","2","64","7","4","52","0","8","426124"
"5034","Dominik Bamberger","211","0","DE-AT-CH","DE","1663","7","3","6","3","1","33","5","3","51","0","11","543468"
"5035","Jeremie Dumont","211","0","Canada","CA","1564","9","3","8","11","1","26","4","3","87","1","11","514610"
"5036","Marius Radermacher2","211","0","DE-AT-CH","DE","2047","5","2","4","9","1","28","3","2","40","1","6","618349"
"5037","Robbie Campbell","211","0","Canada","CA","2248","9","2","5","13","1","17","4","2","43","1","6","503616"
"5038","Rayco Linares Doniz","211","0","Iberia","ES","1084","12","2","7","1","1","24","4","5","53","0","13","396056"
"5039","Aaron Mathre","211","0","Illinois","US","1924","10","1","17","16","1","66","4","3","183","2","12","263485"
"5040","Calvin Greatorex","211","0","UK and I","GB","2460","8","2","6","10","0","36","3","3","67","1","9","334411"
"5041","Kevin van Noesel","211","0","Benelux","NL","1382","8","2","6","5","0","36","4","4","74","0","11","534851"
"5042","Barry Mansell","211","0","UK and I","GB","1500","9","2","7","0","0","25","4","4","104","0","11","188474"
"5043","William Brennan","211","0","Virginias","US","1280","10","2","6","0","0","38","6","4","44","0","10","399682"
"5044","Jake Preece","211","0","UK and I","GB","1659","6","1","3","2","0","13","4","3","25","1","6","460451"
"5045","Kevin Lawrence2","211","0","Virginias","US","2640","7","1","3","0","0","10","2","2","16","0","12","28863"
"5046","Evan Brumm2","211","0","New York","US","1354","12","1","8","0","0","26","4","6","68","0","10","318456"
"5047","Lars Spermann","210","0","DE-AT-CH","DE","1351","7","6","10","32","3","22","6","3","89","2","6","542210"
"5048","Egoitz Elorz","210","0","Iberia","ES","2451","11","1","9","0","0","25","2","2","92","0","10","130116"
"5049","Albert Priem","210","0","Benelux","NL","1939","12","2","22","0","0","55","3","4","173","0","15","20477"
"5050","Carlos Molina","210","0","Iberia","AD","1983","7","3","6","15","1","23","3","2","71","2","3","61222"
"5051","Pascal Gauthier","210","0","Canada","CA","2384","7","5","9","12","0","39","3","2","95","2","3","34849"
"5052","Simon J Nicholson","210","0","Australia/NZ","AU","5482","8","3","5","9","0","26","1","1","55","1","3","74840"
"5053","Mark Hewson","210","0","UK and I","GB","862","12","3","9","0","0","21","7","7","54","1","8","414305"
"5054","Loic Hoareau","210","0","France","FR","1730","9","2","6","14","0","6","4","3","70","1","7","192315"
"5055","Mario Lackus","210","0","DE-AT-CH","DE","1656","9","2","5","18","0","20","4","3","47","3","2","400060"
"5056","Kevin Tse","210","0","Asia","HK","1239","9","2","6","0","0","32","7","4","60","0","9","382307"
"5057","Fabian Eidner","210","0","DE-AT-CH","DE","1383","9","1","4","0","0","13","4","4","38","0","11","425137"
"5058","Michael Schepers","210","0","Benelux","NL","2725","10","1","3","0","0","21","2","2","29","0","16","587136"
"5059","Arthur Marin","210","0","Brazil","BR","1626","11","1","8","0","0","27","4","4","92","0","9","329827"
"5060","Gabor Major","210","0","Central-Eastern Europe","HU","2540","7","0","2","0","0","13","2","2","37","0","7","368578"
"5061","Bobby Argys","210","0","International Club","GR","1545","10","0","5","0","0","14","5","5","52","0","14","470243"
"5062","Brice Bach","210","0","Virginias","US","1904","11","0","5","0","0","22","3","3","44","0","15","479904"
"5063","Jose M Tomas","210","0","Iberia","ES","2747","12","0","3","0","0","23","2","2","25","0","13","406715"
"5064","Matthias van der Kraats","210","0","Benelux","NL","1936","12","0","5","0","0","31","3","4","53","0","13","342991"
"5065","Alberto Baranzelli","209","0","Italy","IT","1734","8","5","11","0","0","43","4","3","104","0","9","355597"
"5066","Abdallah Kharbat","209","0","Carolina","US","277","12","3","35","0","0","91","10","8","271","0","11","349122"
"5067","Andrew Leitch2","209","0","Canada","CA","595","11","9","50","12","1","175","10","8","396","0","12","602206"
"5068","Michael Coates","209","0","Pennsylvania","US","719","5","9","13","8","4","56","7","4","79","0","9","86648"
"5069","Eric K","209","0","California Club","US","2419","10","6","16","32","3","98","2","2","128","2","10","390302"
"5070","Jonathan Carlson","209","0","Ohio","US","1427","6","4","7","14","2","15","5","3","63","0","8","590853"
"5071","Ivan Gomez M.","209","0","Iberia","AD","1867","6","3","4","19","2","14","4","2","32","2","4","350338"
"5072","Leopoldo Varriale2","209","0","Italy","IT","1773","12","3","8","14","2","54","3","4","45","3","6","107019"
"5073","Daniel Varo","209","0","Iberia","ES","1810","9","2","4","19","2","11","3","2","37","1","7","326879"
"5074","Jaime Estai","209","0","Hispanoamérica","CL","931","9","8","23","11","1","91","10","5","201","1","10","513091"
"5075","Adrian Dziwoki","209","0","DE-AT-CH","DE","1502","8","3","6","2","1","47","6","4","31","0","9","434610"
"5076","Alfin Rizqullah","209","0","Asia","ID","1572","9","3","8","8","1","28","4","3","64","1","12","329197"
"5077","Glen Lauzon","209","0","Georgia","US","1475","7","2","4","14","1","5","6","4","47","0","8","620961"
"5078","Dennis Fuss","209","0","DE-AT-CH","DE","1715","10","2","7","11","1","26","5","3","71","0","7","594655"
"5079","Timothy Hancock","209","0","Australia/NZ","AU","2375","10","1","5","5","1","31","2","2","46","1","8","90102"
"5080","Pedro Oliveira12","209","0","Brazil","BR","1463","9","6","18","0","0","69","5","3","202","0","8","529690"
"5081","Kevin Spuhler","209","0","Northwest","US","1919","5","3","3","0","0","1","3","2","34","0","12","520165"
"5082","Jorge Blasco Valls","209","0","Iberia","HK","5656","5","3","4","0","0","23","1","1","40","0","7","98921"
"5083","George Warner","209","0","Iberia","ES","1574","7","3","5","3","0","22","4","3","50","1","9","590584"
"5084","Matt Martinovic","209","0","Australia/NZ","AU","2086","9","2","6","0","0","43","3","3","52","0","10","411366"
"5085","Fabrice Gane2","209","0","France","FR","1237","10","2","11","0","0","43","6","4","113","0","8","524882"
"5086","Mateusz ?uczak","209","0","Central-Eastern Europe","PL","7474","3","1","1","0","0","2","1","1","12","0","5","397020"
"5087","Paul Slavonik","209","0","Texas","US","3194","6","1","2","0","0","11","2","2","24","0","8","107386"
"5088","Allan Augier","209","0","France","FR","1938","10","1","4","0","0","12","3","3","48","0","11","415917"
"5089","Kristian Wuermeling2","209","0","DE-AT-CH","DE","2105","10","1","4","0","0","22","3","3","76","0","13","438869"
"5090","Reidar Plassen","209","0","Scandinavia","NO","2213","11","1","8","0","0","14","2","3","60","0","13","499671"
"5091","Alex Mackinder","209","0","Canada","CA","2490","11","1","4","0","0","28","2","3","47","0","12","321511"
"5092","Alex Rominger","209","0","Illinois","US","1614","12","1","6","0","0","24","4","5","50","0","12","51315"
"5093","Daniel McCelvey","209","0","Texas","US","2348","12","0","3","0","0","13","3","3","34","0","15","40513"
"5094","Colman Corkery","208","0","UK and I","IE","1755","6","13","22","29","4","42","6","2","226","3","7","433416"
"5095","Sami Arslan","208","0","International Club","TR","1451","9","6","15","15","2","106","7","3","142","2","10","433182"
"5096","Daniel Gala","208","0","Iberia","ES","1172","9","5","13","12","1","56","9","8","130","1","10","542092"
"5097","Christophe Boniver","208","0","Benelux","BE","1859","8","2","9","1","0","36","4","3","123","0","5","296599"
"5098","Lincoln Grima","208","0","International Club","MT","2532","6","3","5","24","1","15","3","2","53","1","2","459091"
"5099","Austin Cobb","208","0","Mid-South","US","5313","2","2","2","9","1","2","1","1","20","0","4","49757"
"5100","Jack Kulikowski","208","0","UK and I","GB","2042","3","2","3","25","1","14","4","2","31","1","12","451006"
"5101","Nick Crawford","208","0","West","US","1485","10","1","4","14","1","7","4","3","36","1","12","64816"
"5102","Ivan Penalva Bastidas","208","0","Iberia","ES","2299","6","3","4","0","0","7","3","2","46","0","7","577175"
"5103","Jesse C Robles","208","0","West","US","1431","8","3","6","0","0","19","4","3","43","0","8","555503"
"5104","Oliver Faller","208","0","UK and I","GB","2148","8","3","9","10","0","20","3","3","101","0","7","444398"
"5105","Javier Churich","208","0","Hispanoamérica","AR","1846","8","3","5","0","0","28","3","2","50","0","5","415285"
"5106","Ryan Skalny","208","0","Canada","CA","2014","6","2","4","0","0","5","3","2","45","0","7","553406"
"5107","stephane Eches","208","0","France","FR","2049","7","2","6","0","0","39","3","2","73","0","13","366001"
"5108","Neil Mckenzie3","208","0","Australia/NZ","AU","1189","7","2","9","0","0","50","7","5","119","0","8","604936"
"5109","Jochen Kohl","208","0","DE-AT-CH","DE","1214","10","2","6","2","0","24","7","6","60","1","6","501279"
"5110","Christopher Lytle","208","0","New Jersey","US","1726","10","2","8","0","0","38","4","3","83","1","8","73931"
"5111","Shawn Connors","208","0","Indiana","US","514","10","2","11","0","0","49","10","8","117","0","14","426908"
"5112","J Menger","208","0","Benelux","NL","1618","11","2","6","0","0","22","4","4","57","0","12","425787"
"5113","Kyle Murphy12","208","0","UK and I","GB","1387","11","2","9","0","0","40","7","5","84","0","7","546595"
"5114","Jack Preston","208","0","UK and I","GB","1498","12","2","7","0","0","20","4","4","69","0","12","474704"
"5115","Matias Rossi","208","0","Hispanoamérica","AR","6016","3","1","1","0","0","1","1","1","14","0","6","320896"
"5116","Garret Blake","208","0","Canada","CA","1234","7","1","5","0","0","27","6","4","46","0","11","384076"
"5117","Marc Helpenstell","208","0","DE-AT-CH","DE","2663","8","1","3","0","0","17","2","2","37","0","7","219924"
"5118","Ronnie Wimberly","208","0","Texas","US","1707","9","1","4","0","0","19","4","4","33","0","8","367886"
"5119","Carlos Recio","208","0","Iberia","ES","1855","10","1","4","0","0","28","3","4","50","0","8","577358"
"5120","Markus Lengfeld","208","0","DE-AT-CH","DE","1413","10","1","6","0","0","41","6","5","82","0","11","208750"
"5121","Sebastian Maceira","208","0","Hispanoamérica","AR","4052","12","1","7","0","0","43","1","2","77","0","10","276934"
"5122","Jeremy Littleton","208","0","Canada","CA","1782","12","1","8","0","0","47","3","4","35","0","14","537745"
"5123","Oscar Fortes","208","0","Iberia","ES","970","14","1","14","0","0","129","7","8","104","0","12","328112"
"5124","Jan Niesio?owski","208","0","Central-Eastern Europe","PL","3642","11","0","2","0","0","3","1","2","23","0","12","30964"
"5125","Matthew Morhardt","208","0","Texas","US","2606","11","0","5","0","0","22","2","2","49","0","11","452710"
"5126","David Böhm","208","0","DE-AT-CH","DE","5312","12","0","2","0","0","5","1","2","24","0","13","418596"
"5127","Henry Morse","208","0","California Club","US","3915","15","0","5","0","0","11","2","4","37","0","15","205025"
"5128","Kristian Fasheh","207","0","California Club","US","1267","9","7","31","1","0","99","5","3","307","0","12","436473"
"5129","Ivans Fjodorovs","207","0","Scandinavia","NO","2058","11","2","9","15","2","18","3","4","73","2","7","489125"
"5130","Alberto Alonso","207","0","Iberia","ES","2052","5","4","6","11","0","17","3","2","70","1","6","250906"
"5131","Tamell Irving","207","0","New Jersey","US","655","8","4","17","0","0","76","5","5","171","0","12","571290"
"5132","Ben Wilson4","207","0","Australia/NZ","AU","1554","9","4","11","0","0","32","5","3","110","0","12","289812"
"5133","Julien Chastanet","207","0","France","FR","2156","10","5","20","5","1","177","2","3","70","0","14","626286"
"5134","Jaime Vazquez","207","0","Iberia","ES","1890","8","4","12","10","1","39","4","3","138","1","11","625667"
"5135","Renan Carrenho","207","0","Brazil","US","1091","10","3","12","11","1","55","5","6","89","2","9","259686"
"5136","Rasmus Jørgensen","207","0","Scandinavia","DK","1433","8","2","6","10","1","24","6","4","60","2","6","339749"
"5137","Izudin Ibrahimovic","207","0","Benelux","NL","1917","9","6","11","2","0","69","3","3","112","0","10","587609"
"5138","Mario Hernández Corral","207","0","Iberia","ES","1478","8","4","9","0","0","19","5","3","87","0","9","589022"
"5139","Juha-Matti Jakku","207","0","Finland","FI","1773","10","3","9","3","0","36","4","3","75","0","7","518135"
"5140","Gabriel Silva7","207","0","Brazil","BR","1453","10","3","15","0","0","90","5","3","135","0","10","616710"
"5141","Austin Olive","207","0","Virginias","US","1812","7","2","4","0","0","34","4","3","31","0","10","315518"
"5142","Anselmo Magnolo","207","0","Brazil","BR","1791","8","2","3","0","0","10","3","3","47","0","12","89176"
"5143","Steffen Reuter","207","0","DE-AT-CH","DE","1512","8","2","6","0","0","21","4","3","43","0","11","461977"
"5144","Matthew Roca2","207","0","New Jersey","US","1843","13","2","9","0","0","63","3","4","42","0","14","256310"
"5145","Simone Tallarini","207","0","Italy","IT","1970","6","1","3","0","0","15","5","3","50","0","9","539730"
"5146","Jordi Gensana Casas","207","0","Iberia","US","1658","7","1","3","0","0","7","4","3","34","0","8","409848"
"5147","Damián Riobó2","207","0","Iberia","ES","1837","11","1","5","0","0","19","4","5","45","0","13","445276"
"5148","Toni Heinanen","207","0","Finland","FI","2384","11","1","4","0","0","22","3","3","35","0","7","325356"
"5149","Ariel Gomez Menas","207","0","Iberia","ES","2105","9","0","4","0","0","6","3","3","49","0","13","159490"
"5150","Niklas Schmidt","206","0","DE-AT-CH","DE","979","8","9","20","84","4","159","5","3","360","5","4","596895"
"5151","Mark Kisenwether","206","0","Pennsylvania","US","1616","6","3","8","21","2","19","4","3","88","2","9","387837"
"5152","Jorge Santa","206","0","Iberia","ES","1733","12","1","12","5","1","107","4","4","123","0","11","277586"
"5153","Ivan Svalina","206","0","Central-Eastern Europe","HR","1807","8","13","30","46","3","91","4","3","339","2","8","623518"
"5154","Aoi Okada","206","0","Japan","JP","2078","8","9","17","18","2","49","3","2","106","4","4","605380"
"5155","Tao Soerono","206","0","Australia/NZ","AU","1760","6","8","11","45","5","44","4","2","95","3","7","457381"
"5156","Winston Ekkel","206","0","Benelux","NL","2354","3","3","4","26","2","16","3","2","51","2","3","532015"
"5157","Edward Bennett Parsons","206","0","Japan","JP","1876","8","4","7","14","1","27","4","4","64","2","5","144094"
"5158","Chris Illner","206","0","DE-AT-CH","DE","2092","8","3","6","20","1","28","3","2","53","2","7","234084"
"5159","Pongracz David","206","0","Central-Eastern Europe","HU","1553","4","2","3","13","1","13","5","3","35","0","5","538841"
"5160","Roberto Serra","206","0","Brazil","BR","1594","9","5","12","0","0","63","4","3","108","1","7","298484"
"5161","Matias Castro","206","0","Hispanoamérica","AR","1982","6","3","4","0","0","19","4","3","41","0","7","405339"
"5162","Thomas Delcourt","206","0","Benelux","BE","1575","7","2","4","0","0","35","4","3","31","0","10","555925"
"5163","Jan Philip Dargaschewski","206","0","DE-AT-CH","DE","1807","8","2","4","0","0","25","3","2","19","0","10","461754"
"5164","F. Nilo","206","0","Brazil","BR","1882","9","2","3","0","0","7","3","3","13","0","10","312041"
"5165","Keisuke Maruoka","206","0","Japan","JP","2209","10","2","3","0","0","9","3","2","34","0","10","532693"
